concurso,data,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5,dezena_6,ganhadores_6_acertos,valor_premio,local
1825,07/06/2016,10,11,21,50,51,54,1,27333858.49,"Caminhão da Sorte em IGUATU, CE"
1826,09/06/2016,17,19,32,43,48,51,0,0.0,"Caminhão da Sorte em IGUATU, CE"
1827,11/06/2016,26,33,42,43,53,54,0,0.0,"Caminhão da Sorte em IGUATU, CE"
1828,15/06/2016,6,11,32,40,48,59,0,0.0,"Caminhão da Sorte em CARATINGA, MG"
1829,18/06/2016,7,13,24,30,32,53,0,0.0,"Caminhão da Sorte em CARATINGA, MG"
1830,22/06/2016,3,7,29,37,54,60,1,27488182.36,"Caminhão da Sorte em CAMPINA GRANDE, PB"
1831,25/06/2016,15,27,28,32,48,55,1,2615804.34,"Caminhão da Sorte em CAMPINA GRANDE, PB"
1832,29/06/2016,14,34,46,47,56,57,0,0.0,"Caminhão da Sorte em LIMOEIRO, PE"
1833,02/07/2016,2,3,7,16,27,42,0,0.0,"CAMINHÃO DA SORTE em LIMOEIRO, PE"
1834,06/07/2016,2,17,22,24,48,51,1,9144980.42,"Caminhão da Sorte em IPAMERI, GO"
1835,09/07/2016,8,28,36,47,50,58,0,0.0,"Caminhão da Sorte em IPAMERI, GO"
1836,12/07/2016,8,15,18,45,59,60,0,0.0,"Caminhão da Sorte em BARREIRAS, BA"
1837,14/07/2016,41,44,48,50,54,57,0,0.0,"Caminhão da Sorte em BARREIRAS, BA"
1838,16/07/2016,5,8,24,30,57,59,1,25207139.21,"Caminhão da Sorte em BARREIRAS, BA"
1839,20/07/2016,7,22,28,32,56,58,0,0.0,"Caminhão da Sorte em PRESIDENTE KENNEDY, ES"
1840,23/07/2016,15,17,33,41,47,48,0,0.0,"Caminhão da Sorte em PRESIDENTE KENNEDY, ES"
1841,27/07/2016,3,6,13,38,49,51,0,0.0,"Caminhão da Sorte em ANÁPOLIS, GO"
1842,30/07/2016,16,18,22,24,34,43,1,27801637.78,"Caminhão da Sorte em ANÁPOLIS, GO"
1843,03/08/2016,8,26,28,33,41,54,1,2685394.05,"Caminhão da Sorte em BOM JESUS DA LAPA, BA"
1844,06/08/2016,3,4,37,39,48,50,0,0.0,"Caminhão da Sorte em BOM JESUS DA LAPA, BA"
1845,09/08/2016,3,9,13,29,30,51,0,0.0,"Caminhão da Sorte em PETROLINA, PE"
1846,11/08/2016,6,24,26,30,34,49,0,0.0,"Caminhão da Sorte em PETROLINA, PE"
1847,13/08/2016,1,6,45,49,50,57,0,0.0,"Caminhão da Sorte em PETROLINA, PE"
1848,17/08/2016,9,40,41,50,55,58,0,0.0,"Caminhão da Sorte em FORTALEZA, CE"
1849,20/08/2016,3,5,11,27,35,44,0,0.0,"Caminhão da Sorte em FORTALEZA, CE"
1850,24/08/2016,23,24,32,38,40,41,1,58632725.66,"Caminhão da Sorte em IPU, CE"
1851,27/08/2016,8,18,21,22,35,37,0,0.0,"CAMINHÃO DA SORTE em IPU, CE"
1852,31/08/2016,13,17,29,45,49,50,0,0.0,"Caminhão da Sorte em UBERLÂNDIA, MG"
1853,03/09/2016,1,2,34,39,41,45,1,9543014.95,"Caminhão da Sorte em UBERLÂNDIA, MG"
1854,08/09/2016,25,30,31,34,43,59,0,0.0,"Caminhão da Sorte em LAGARTO, SE"
1855,10/09/2016,6,10,15,24,38,39,0,0.0,"Caminhão da Sorte em RIO DE JANEIRO, RJ"
1856,14/09/2016,2,9,14,22,32,37,0,0.0,"Caminhão da Sorte em RIO DE JANEIRO, RJ"
1857,17/09/2016,13,23,25,35,52,53,0,0.0,"Caminhão da Sorte em RIO DE JANEIRO, RJ"
1858,20/09/2016,22,28,30,33,55,59,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1859,22/09/2016,1,13,14,21,26,51,0,0.0,"Caminhão da Sorte em SÃO GONÇALO DO RIO ABAIXO, MG"
1860,24/09/2016,10,30,36,40,44,60,1,57628178.83,"Caminhão da Sorte em SÃO GONÇALO DO RIO ABAIXO, MG"
1861,28/09/2016,2,4,9,35,45,60,0,0.0,"Caminhão da Sorte em ALPINÓPOLIS, MG"
1862,01/10/2016,2,8,35,42,49,56,2,2915182.12,"Caminhão da Sorte em ALPINÓPOLIS, MG"
1863,05/10/2016,16,23,45,56,58,59,0,0.0,"Caminhão da Sorte em SANTA BÁRBARA, MG"
1864,08/10/2016,4,5,14,37,40,60,0,0.0,"Caminhão da Sorte em SANTA BÁRBARA, MG"
1865,13/10/2016,1,5,31,32,37,42,0,0.0,"Caminhão da Sorte em PIRIPIRI, PI"
1866,15/10/2016,14,17,36,38,44,60,0,0.0,"Caminhão da Sorte em PIRIPIRI, PI"
1867,18/10/2016,3,10,17,21,22,43,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1868,20/10/2016,1,5,23,25,28,31,0,0.0,"Caminhão da Sorte em SANTOS DUMONT, MG"
1869,22/10/2016,11,23,24,26,40,52,0,0.0,"Caminhão da Sorte em SANTOS DUMONT, MG"
1870,26/10/2016,18,20,30,32,33,40,0,0.0,"Caminhão da Sorte em TERESINA, PI"
1871,29/10/2016,3,11,17,33,52,58,1,76548193.31,"Caminhão da Sorte em TERESINA, PI"
1872,03/11/2016,11,13,25,39,46,56,0,0.0,"CAMINHÃO DA SORTE em URUÇUÍ, PI"
1873,05/11/2016,5,25,28,41,53,54,0,0.0,"Caminhão da Sorte em URUÇUÍ, PI"
1874,08/11/2016,10,28,37,43,44,47,0,0.0,"ESPAÇO CAIXA LOTERIAS em SÃO PAULO, SP"
1875,10/11/2016,1,45,47,52,53,55,1,29697112.87,"CAMINHÃO DA SORTE em POÇOS DE CALDAS, MG"
1876,12/11/2016,7,18,39,41,44,51,0,0.0,"CAMINHÃO DA SORTE em POÇOS DE CALDAS, MG"
1877,16/11/2016,13,16,23,24,32,35,0,0.0,"CAMINHÃO DA SORTE em VARGINHA, MG"
1878,19/11/2016,12,16,26,40,56,57,0,0.0,"CAMINHÃO DA SORTE em VARGINHA, MG"
1879,23/11/2016,5,10,20,57,58,59,1,12957556.93,"Caminhão da Sorte em BAIXO GUANDU, ES"
1880,26/11/2016,5,16,19,37,51,56,0,0.0,"Caminhão da Sorte em BAIXO GUANDU, ES"
1881,30/11/2016,3,10,30,44,53,56,1,18918141.78,"Caminhão da Sorte em SÃO GABRIEL DA PALHA, ES"
1882,03/12/2016,9,10,19,35,37,41,0,0.0,"Caminhão da Sorte em SÃO GABRIEL DA PALHA, ES"
1883,07/12/2016,16,27,28,47,59,60,0,0.0,"CAMINHÃO DA SORTE em VILHENA, RO"
1884,10/12/2016,1,4,23,32,38,59,0,0.0,"Caminhão da Sorte em VILHENA, RO"
1885,14/12/2016,7,14,18,23,32,59,0,0.0,"Caminhão da Sorte em CANTO DO BURITI, PI"
1886,17/12/2016,3,7,15,40,45,54,0,0.0,"Caminhão da Sorte em CANTO DO BURITI, PI"
1887,20/12/2016,11,23,34,41,46,56,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1888,22/12/2016,1,10,17,18,45,48,2,20091578.77,"Caminhão da Sorte em JI-PARANÁ, RO"
1889,24/12/2016,16,23,25,28,30,44,0,0.0,"Caminhão da Sorte em JI-PARANÁ, RO"
1890,31/12/2016,5,11,22,24,51,53,6,36824758.22,"Estúdio de TV Globo em SÃO PAULO, SP"
1891,04/01/2017,1,3,19,23,47,58,0,0.0,"ESPAÇO CAIXA LOTERIAS em SÃO PAULO, SP"
1892,07/01/2017,6,17,22,30,37,50,0,0.0,"Espaço Caixa Loteria em SÃO PAULO, SP"
1893,11/01/2017,16,17,19,28,45,58,0,0.0,"CAMINHÃO DA SORTE em BELÉM, PA"
1894,14/01/2017,21,31,35,53,54,57,0,0.0,"CAMINHÃO DA SORTE em BELÉM, PA"
1895,18/01/2017,2,3,5,10,15,34,0,0.0,"CAMINHÃO DA SORTE em TEÓFILO OTONI, MG"
1896,21/01/2017,3,6,14,15,21,25,1,28783383.17,"CAMINHÃO DA SORTE em TEÓFILO OTONI, MG"
1897,25/01/2017,9,22,25,47,52,58,0,0.0,"Caminhão da Sorte em SANTARÉM, PA"
1898,28/01/2017,12,34,45,53,55,58,0,0.0,"Caminhão da Sorte em SANTARÉM, PA"
1899,01/02/2017,20,23,35,36,44,48,0,0.0,"Caminhão da Sorte em MACEIÓ, AL"
1900,04/02/2017,8,11,27,28,43,46,0,0.0,"Caminhão da Sorte em MACEIÓ, AL"
1901,08/02/2017,11,12,26,30,37,53,0,0.0,"CAMINHÃO DA SORTE em ITABIRA, MG"
1902,11/02/2017,2,7,9,18,21,25,3,11813566.31,"Caminhão da Sorte em ITABIRA, MG"
1903,15/02/2017,9,10,15,28,43,45,0,0.0,"Caminhão da Sorte em LAGOA DA PRATA, MG"
1904,18/02/2017,12,15,18,21,51,56,0,0.0,"Caminhão da Sorte em LAGOA DA PRATA, MG"
1905,21/02/2017,29,35,43,54,56,57,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1906,23/02/2017,6,27,33,39,40,60,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1907,25/02/2017,3,25,35,38,44,48,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1908,01/03/2017,4,10,13,23,27,57,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1909,04/03/2017,11,40,43,45,47,57,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1910,08/03/2017,6,9,15,22,39,48,1,59741202.88,"Caminhão da Sorte em SERRA NEGRA, SP"
1911,11/03/2017,16,18,23,30,32,33,0,0.0,"Caminhão da Sorte em SERRA NEGRA, SP"
1912,15/03/2017,10,13,33,35,36,42,1,5848882.96,"Caminhão da Sorte em BARRA BONITA, SP"
1913,18/03/2017,4,14,17,43,52,56,0,0.0,"Caminhão da Sorte em BARRA BONITA, SP"
1914,22/03/2017,16,29,33,39,42,44,1,5805678.69,"Caminhão da Sorte em TEODORO SAMPAIO, SP"
1915,25/03/2017,2,20,21,33,48,57,0,0.0,"Caminhão da Sorte em TEODORO SAMPAIO, SP"
1916,29/03/2017,3,9,18,23,50,52,0,0.0,"Caminhão da Sorte em SUZANO, SP"
1917,01/04/2017,4,21,25,33,36,46,0,0.0,"Caminhão da Sorte em SUZANO, SP"
1918,05/04/2017,16,17,20,22,38,50,0,0.0,"CAMINHÃO DA SORTE em CANTAGALO, RJ"
1919,08/04/2017,11,28,37,45,54,60,0,0.0,"CAMINHÃO DA SORTE em CANTAGALO, RJ"
1920,12/04/2017,25,31,33,39,43,45,0,0.0,"Caminhão da Sorte em CANELA, RS"
1921,15/04/2017,10,15,16,19,28,35,0,0.0,"Caminhão da Sorte em CANELA, RS"
1922,19/04/2017,20,22,36,38,41,43,0,0.0,"CAMINHÃO DA SORTE em SÃO FIDÉLIS, RJ"
1923,22/04/2017,9,34,42,45,46,59,0,0.0,"CAMINHÃO DA SORTE em SÃO FIDÉLIS, RJ"
1924,26/04/2017,12,16,30,52,53,58,1,101484527.44,"Caminhão da Sorte em FRANCO DA ROCHA, SP"
1925,29/04/2017,1,17,38,43,45,47,0,0.0,"Caminhão da Sorte em FRANCO DA ROCHA, SP"
1926,03/05/2017,2,3,14,20,30,46,1,41318205.91,"Caminhão da Sorte em ANASTÁCIO, MS"
1927,06/05/2017,5,11,13,19,30,31,1,3343108.9,"Caminhão da Sorte em ANASTÁCIO, MS"
1928,09/05/2017,10,26,28,51,53,59,0,0.0,"Caminhão da Sorte em LUCAS DO RIO VERDE, MT"
1929,11/05/2017,3,10,23,36,43,52,0,0.0,"Caminhão da Sorte em LUCAS DO RIO VERDE, MT"
1930,13/05/2017,4,17,18,37,52,56,0,0.0,"Caminhão da Sorte em LUCAS DO RIO VERDE, MT"
1931,17/05/2017,2,8,9,15,22,34,0,0.0,"Caminhão da Sorte em PONTES E LACERDA, MT"
1932,20/05/2017,10,16,21,29,44,55,0,0.0,"Caminhão da Sorte em PONTES E LACERDA, MT"
1933,24/05/2017,2,14,15,19,35,59,0,0.0,"Caminhão da Sorte em SANTO ANTONIO DE JESUS, BA"
1934,27/05/2017,8,23,35,39,56,59,0,0.0,"Caminhão da Sorte em SANTO ANTONIO DE JESUS, BA"
1935,31/05/2017,1,3,10,17,23,24,3,20928347.7,"Caminhão da Sorte em PARAÍBA DO SUL, RJ"
1936,03/06/2017,3,12,24,40,51,52,0,0.0,"Caminhão da Sorte em PARAÍBA DO SUL, RJ"
1937,07/06/2017,6,10,24,29,43,55,1,6310224.41,"Caminhão da Sorte em ITATIBA, SP"
1938,10/06/2017,10,16,32,40,42,54,0,0.0,"Caminhão da Sorte em ITATIBA, SP"
1939,14/06/2017,7,24,29,39,45,52,0,0.0,"Caminhão da Sorte em CONCEIÇÃO DO MATO DENTRO, MG"
1940,17/06/2017,9,13,16,17,36,47,0,0.0,"CAMINHÃO DA SORTE em CONCEIÇÃO DO MATO DENTRO, MG"
1941,21/06/2017,1,9,24,38,48,49,1,26572503.56,"Caminhão da Sorte em CAMPINA GRANDE , PB"
1942,24/06/2017,6,18,20,24,43,48,0,0.0,"Espaço Caixa Loterias em SÃO PAULO, SP"
1943,28/06/2017,9,11,12,30,39,43,0,0.0,"Caminhão da Sorte em CACHOEIRA, BA"
1944,01/07/2017,8,9,39,47,57,59,0,0.0,"Caminhão da Sorte em CACHOEIRA, BA"
1945,04/07/2017,4,8,10,21,45,54,0,0.0,"Caminhão da Sorte em UBÁ, MG"
1946,06/07/2017,4,6,39,44,52,60,0,0.0,"Caminhão da Sorte em UBÁ, MG"
1947,08/07/2017,8,33,40,52,55,59,0,0.0,"Caminhão da Sorte em UBÁ, MG"
1948,12/07/2017,12,20,24,28,33,57,0,0.0,"Caminhão da Sorte em IPAMERI, GO"
1949,15/07/2017,1,6,14,22,30,56,0,0.0,"Caminhão da Sorte em IPAMERI, GO"
1950,19/07/2017,10,21,32,34,48,57,0,0.0,"Caminhão da Sorte em ATIBAIA, SP"
1951,22/07/2017,14,16,19,21,33,55,0,0.0,"Caminhão da Sorte em ATIBAIA, SP"
1952,26/07/2017,9,21,36,38,52,53,0,0.0,"CAMINHÃO DA SORTE em RIO BRANCO, AC"
1953,29/07/2017,9,26,29,42,43,45,1,107956102.12,"Caminhão da Sorte em RIO BRANCO, AC"
1954,02/08/2017,9,25,33,35,40,49,0,0.0,"Caminhão da Sorte em ITABELA, BA"
1955,05/08/2017,15,27,33,36,41,45,0,0.0,"Caminhão da Sorte em ITABELA, BA"
1956,08/08/2017,5,8,20,28,40,45,0,0.0,"Caminhão da Sorte em FEIJÓ, AC"
1957,10/08/2017,2,14,22,23,29,47,1,51557331.87,"Caminhão da Sorte em FEIJÓ, AC"
1958,12/08/2017,15,20,22,24,34,55,0,0.0,"Caminhão da Sorte em FEIJÓ, AC"
1959,16/08/2017,8,21,27,35,43,56,0,0.0,"Caminhão da Sorte em PRESIDENTE VENCESLAU, SP"
1960,19/08/2017,1,18,25,37,39,43,0,0.0,"Caminhão da Sorte em PRESIDENTE VENCESLAU, SP"
1961,23/08/2017,17,25,26,30,32,50,0,0.0,"Caminhão da Sorte em ARARAQUARA, SP"
1962,26/08/2017,5,6,15,25,39,53,0,0.0,"Caminhão da Sorte em ARARAQUARA, SP"
1963,30/08/2017,4,5,7,34,42,60,0,0.0,"CAMINHÃO DA SORTE em BOM JESUS DA LAPA, BA"
1964,02/09/2017,2,27,32,36,48,50,0,0.0,"CAMINHÃO DA SORTE em BOM JESUS DA LAPA, BA"
1965,06/09/2017,26,28,35,38,48,55,1,78022245.31,"Caminhão da Sorte em SALTO, SP"
1966,09/09/2017,10,13,19,32,40,60,0,0.0,"Caminhão da Sorte em SALTO, SP"
1967,13/09/2017,13,30,32,39,46,54,0,0.0,"CAMINHÃO DA SORTE em ITUIUTABA, MG"
1968,16/09/2017,35,36,39,44,48,52,0,0.0,"CAMINHÃO DA SORTE em ITUIUTABA, MG"
1969,19/09/2017,8,20,30,32,48,59,0,0.0,"Espaço Loterias Caixa em SÃO PAULO, SP"
1970,21/09/2017,5,10,18,24,39,52,0,0.0,"Caminhão da Sorte em GUARAREMA, SP"
1971,23/09/2017,4,10,41,44,52,54,0,0.0,"Caminhão da Sorte em GUARAREMA, SP"
1972,27/09/2017,9,16,20,54,57,59,0,0.0,"Caminhão da Sorte em JUNDIAÍ, SP"
1973,30/09/2017,1,12,16,17,52,60,0,0.0,"Caminhão da Sorte em JUNDIAÍ, SP"
1974,04/10/2017,4,19,27,38,54,57,1,54268048.74,"Caminhão da Sorte em ITAPIRANGA, SC"
1975,07/10/2017,8,11,24,26,47,57,1,22575348.57,"Caminhão da Sorte em ITAPIRANGA, SC"
1976,11/10/2017,12,14,19,25,52,59,0,0.0,"Caminhão da Sorte em CHAPECÓ, SC"
1977,14/10/2017,3,16,28,32,34,37,1,5889546.54,"Caminhão da Sorte em CHAPECÓ, SC"
1978,17/10/2017,2,6,22,44,55,57,0,0.0,"Espaço Loterias Caixa em SÃO PAULO, SP"
1979,19/10/2017,22,23,29,32,38,45,1,3951513.94,"CAMINHÃO DA SORTE em ASSIS CHATEAUBRIAND, PR"
1980,21/10/2017,12,16,17,18,34,37,0,0.0,"Caminhão da Sorte em ASSIS CHATEAUBRIAND, PR"
1981,25/10/2017,6,15,19,37,39,53,0,0.0,"Caminhão da Sorte em CARANDAÍ, MG"
1982,28/10/2017,4,14,20,24,46,50,1,20777195.15,"Caminhão da Sorte em CARANDAÍ, MG"
1983,01/11/2017,5,6,10,14,22,36,1,2598401.89,"Caminhão da Sorte em VOLTA REDONDA, RJ"
1984,04/11/2017,21,29,32,35,43,50,0,0.0,"Caminhão da Sorte em VOLTA REDONDA, RJ"
1985,07/11/2017,9,28,29,34,36,55,0,0.0,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP"
1986,09/11/2017,23,36,43,44,55,56,0,0.0,"CAMINHÃO DA SORTE em BRASÍLIA, DF"
1987,11/11/2017,10,14,31,34,45,58,0,0.0,"CAMINHÃO DA SORTE em BRASÍLIA, DF"
1988,16/11/2017,5,10,39,42,46,54,0,0.0,"Caminhão da Sorte em AMPARO, SP"
1989,18/11/2017,15,22,30,32,40,58,0,0.0,"Caminhão da Sorte em AMPARO, SP"
1990,22/11/2017,11,24,26,34,37,59,0,0.0,"Caminhão da Sorte em ITALVA, RJ"
1991,25/11/2017,19,20,28,34,36,44,0,0.0,"Caminhão da Sorte em ITALVA, RJ"
1992,29/11/2017,5,11,13,21,53,54,2,32953918.65,"Caminhão da Sorte em CARDOSO MOREIRA, RJ"
1993,02/12/2017,6,17,33,48,50,57,0,0.0,"CAMINHÃO DA SORTE em CARDOSO MOREIRA, RJ"
1994,06/12/2017,2,5,12,32,40,44,0,0.0,"Caminhão da Sorte em TEIXEIRA DE FREITAS, BA"
1995,09/12/2017,14,26,29,35,37,39,0,0.0,"Caminhão da Sorte em TEIXEIRA DE FREITAS, BA"
1996,13/12/2017,7,20,21,24,40,56,0,0.0,"Caminhão da Sorte em BRAGANÇA PAULISTA, SP"
1997,16/12/2017,1,7,14,31,35,46,0,0.0,"Caminhão da Sorte em BRAGANÇA PAULISTA, SP"
1998,19/12/2017,8,21,24,25,52,57,0,0.0,"Caminhão da Sorte em PORTO UNIÃO, SC"
1999,21/12/2017,15,37,38,42,49,50,0,0.0,"Caminhão da Sorte em PORTO UNIÃO, SC"
2000,31/12/2017,3,6,10,17,34,37,17,18042279.04,"Estúdio de TV em SÃO PAULO, SP"
2001,03/01/2018,20,22,36,42,52,60,0,0.0,"CAMINHÃO DA SORTE em CAMBORIÚ, SC"
2002,06/01/2018,4,28,30,38,46,59,0,0.0,"CAMINHÃO DA SORTE em CAMBORIÚ, SC"
2003,10/01/2018,28,34,40,43,50,51,0,0.0,"Caminhão da Sorte em POMERODE, SC"
2004,13/01/2018,1,5,14,23,35,45,3,4095573.45,"Caminhão da Sorte em POMERODE, SC"
2005,17/01/2018,11,19,22,33,34,53,0,0.0,"Caminhão da Sorte em ITUPEVA, SP"
2006,20/01/2018,1,9,14,20,25,54,0,0.0,"Caminhão da Sorte em ITUPEVA, SP"
2007,24/01/2018,4,14,39,41,54,58,0,0.0,"Caminhão da Sorte em CONCÓRDIA, SC"
2008,27/01/2018,22,27,33,42,58,59,0,0.0,"Caminhão da Sorte em CONCÓRDIA, SC"
2009,31/01/2018,1,37,44,46,48,50,0,0.0,"Caminhão da Sorte em MACAPÁ, AP"
2010,03/02/2018,8,10,18,34,39,56,0,0.0,"CAMINHÃO DA SORTE em MACAPÁ, AP"
2011,06/02/2018,2,28,32,35,54,58,0,0.0,"Espaço Loterias Caixa em SÃO PAULO, SP"
2012,08/02/2018,8,11,27,35,36,51,0,0.0,"Caminhão da Sorte em SANTANA, AP"
2013,10/02/2018,6,23,30,36,53,56,0,0.0,"Caminhão da Sorte em SANTANA, AP"
2014,14/02/2018,16,32,40,46,53,56,0,0.0,"Caminhão da Sorte em VINHEDO, SP"
2015,17/02/2018,17,18,27,32,39,58,1,104545829.37,"Caminhão da Sorte em VINHEDO, SP"
2016,21/02/2018,4,11,17,18,21,48,0,0.0,"CAMINHÃO DA SORTE em CAMPO BELO, MG"
2017,24/02/2018,2,10,11,24,38,56,0,0.0,"Caminhão da Sorte em CAMPO BELO, MG"
2018,28/02/2018,11,22,25,27,55,59,0,0.0,"Caminhão da Sorte em MACEIÓ, AL"
2019,03/03/2018,23,41,46,52,54,59,0,0.0,"Caminhão da Sorte em MACEIÓ, AL"
2020,07/03/2018,2,36,46,48,57,60,0,0.0,"CAMINHÃO DA SORTE em PALMEIRA DOS ÍNDIOS, AL"
2021,10/03/2018,7,14,32,37,40,60,0,0.0,"Caminhão da Sorte em PALMEIRA DOS ÍNDIOS, AL"
2022,14/03/2018,4,28,45,48,52,60,0,0.0,"Caminhão da Sorte em MANHUAÇU, MG"
2023,17/03/2018,1,6,7,8,23,56,2,29864355.95,"Caminhão da Sorte em MANHUAÇU, MG"
2024,21/03/2018,16,20,23,29,35,47,0,0.0,"Caminhão da Sorte em CAMPO LIMPO PAULISTA, SP"
2025,24/03/2018,4,24,46,52,55,56,0,0.0,"Caminhão da Sorte em CAMPO LIMPO PAULISTA, SP"
2026,28/03/2018,10,23,31,33,51,52,0,0.0,"Caminhão da Sorte em CANELA, RS"
2027,31/03/2018,11,15,29,37,39,44,0,0.0,"Caminhão da Sorte em CANELA, RS"
2028,04/04/2018,7,11,24,36,42,58,4,10251126.97,"Caminhão da Sorte em SEARA, SC"
2029,07/04/2018,6,15,18,33,37,40,0,0.0,"Caminhão da Sorte em SEARA, SC"
2030,11/04/2018,4,27,38,40,58,59,1,22122662.6,"Caminhão da Sorte em AIMORÉS, MG"
2031,14/04/2018,18,23,37,39,50,55,0,0.0,"Caminhão da Sorte em AIMORÉS, MG"
2032,17/04/2018,6,14,19,20,39,53,0,0.0,"Caminhão da Sorte em GOVERNADOR VALADARES, MG"
2033,20/04/2018,10,18,33,38,40,43,1,9349630.55,"Caminhão da Sorte em GOVERNADOR VALADARES, MG"
2034,25/04/2018,6,7,13,17,22,56,1,2777651.27,"Caminhão da Sorte em APARECIDA DO TABOADO, MS"
2035,28/04/2018,30,35,36,38,49,52,0,0.0,"Caminhão da Sorte em APARECIDA DO TABOADO, MS"
2036,02/05/2018,7,8,19,23,27,58,0,0.0,"Caminhão da Sorte em XANXERÊ, SC"
2037,05/05/2018,14,16,23,30,45,60,0,0.0,"Caminhão da Sorte em XANXERÊ, SC"
2038,08/05/2018,6,25,26,35,38,40,0,0.0,"Caminhão da Sorte em MARAVILHA, SC"
2039,10/05/2018,6,12,22,28,31,44,0,0.0,"Caminhão da Sorte em MARAVILHA, SC"
2040,12/05/2018,6,9,41,54,56,58,0,0.0,"Caminhão da Sorte em MARAVILHA, SC"
2041,16/05/2018,10,12,22,25,42,54,1,58932070.38,"Caminhão da Sorte em CAMPOS NOVOS, SC"
2042,19/05/2018,14,22,29,32,33,35,0,0.0,"Caminhão da Sorte em CAMPOS NOVOS, SC"
2043,23/05/2018,21,38,53,56,57,58,0,0.0,"Caminhão da Sorte em FERNANDÓPOLIS, SP"
2044,26/05/2018,7,14,47,54,56,60,0,0.0,"Caminhão da Sorte em FERNANDÓPOLIS, SP"
2045,30/05/2018,15,25,27,45,46,50,1,29066470.84,"Espaço Loterias Caixa em SÃO PAULO, SP"
2046,02/06/2018,3,6,11,27,28,46,0,0.0,"Caminhão da Sorte em JATAÍ, GO"
2047,06/06/2018,1,18,19,29,44,54,0,0.0,"Caminhão da Sorte em GOIÁS, GO"
2048,09/06/2018,10,19,26,35,38,39,0,0.0,"Caminhão da Sorte em GOIÁS, GO"
2049,13/06/2018,10,19,27,31,51,53,0,0.0,"Caminhão da Sorte em PELOTAS, RS"
2050,16/06/2018,8,31,32,33,38,50,0,0.0,"Caminhão da Sorte em PELOTAS, RS"
2051,20/06/2018,1,5,6,37,44,53,0,0.0,"Caminhão da Sorte em CAMPINA GRANDE, PB"
2052,23/06/2018,50,51,56,57,58,59,4,9627559.21,"Caminhão da Sorte em CAMPINA GRANDE, PB"
2053,27/06/2018,12,22,27,37,40,55,0,0.0,"Caminhão da Sorte em CAMPINA GRANDE, PB"
2054,30/06/2018,4,7,12,22,26,39,0,0.0,"Caminhão da Sorte em CAMPINA GRANDE, PB"
2055,03/07/2018,6,25,35,43,46,53,0,0.0,"CAMINHÃO DA SORTE em RIO GRANDE, RS"
2056,05/07/2018,18,22,29,34,36,47,0,0.0,"CAMINHÃO DA SORTE em RIO GRANDE, RS"
2057,07/07/2018,10,13,20,37,38,54,0,0.0,"CAMINHÃO DA SORTE em RIO GRANDE, RS"
2058,11/07/2018,4,19,23,29,56,59,0,0.0,"CAMINHÃO DA SORTE em SÃO MIGUEL DO OESTE, SC"
2059,14/07/2018,4,5,36,40,44,56,0,0.0,"Caminhão da Sorte em SÃO MIGUEL DO OESTE, SC"
2060,18/07/2018,8,9,11,25,39,41,0,0.0,"CAMINHÃO DA SORTE em IPAMERI, GO"
2061,21/07/2018,33,36,40,44,45,54,0,0.0,"Caminhão da Sorte em IPAMERI, GO"
2062,25/07/2018,8,10,15,23,25,34,1,73450153.75,"Caminhão da Sorte em POUSO REDONDO, SC"
2063,28/07/2018,6,10,19,24,25,29,0,0.0,"Caminhão da Sorte em POUSO REDONDO, SC"
2064,01/08/2018,10,14,36,53,55,60,0,0.0,"Caminhão da Sorte em CATALÃO, GO"
2065,04/08/2018,4,11,20,30,37,43,0,0.0,"CAMINHÃO DA SORTE em CATALÃO, GO"
2066,08/08/2018,6,25,27,35,45,55,1,35155103.28,"Caminhão da Sorte em RIBEIRÃO DOS ÍNDIOS, SP"
2067,11/08/2018,2,11,13,26,32,59,0,0.0,"Caminhão da Sorte em RIBEIRÃO DOS ÍNDIOS, SP"
2068,14/08/2018,3,5,9,40,42,47,0,0.0,"Caminhão da Sorte em CORIBE, BA"
2069,16/08/2018,3,17,34,35,40,48,0,0.0,"Caminhão da Sorte em CORIBE, BA"
2070,18/08/2018,5,26,27,34,42,48,0,0.0,"Caminhão da Sorte em CORIBE, BA"
2071,22/08/2018,24,33,34,35,46,60,0,0.0,"Caminhão da Sorte em ITABELA, BA"
2072,25/08/2018,10,12,13,20,22,54,0,0.0,"Caminhão da Sorte em ITABELA, BA"
2073,29/08/2018,12,15,18,30,52,55,0,0.0,"Caminhão da Sorte em SÃO JOSÉ DO CEDRO, SC"
2074,01/09/2018,8,18,23,37,42,58,2,22327541.33,"CAMINHÃO DA SORTE em SÃO JOSÉ DO CEDRO, SC"
2075,05/09/2018,7,9,23,33,57,59,0,0.0,"Caminhão da Sorte em SÃO BENTO DO SUL, SC"
